Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3cFqaY74NyS6rcitujSx2g,"1EpyA68dKpjf7jXmQL88Hy,6lirZ0ouvh4l3fz3HSnIwi,5RTLRtXjbXI2lSXc6jxlAz","Forever (feat. Joseph Chilliams & Ravyn Lenae)","Telefone","Noname,Joseph Chilliams,Ravyn Lenae",2016-08-12,218627,46,spotify:user:recks11,2020-10-23T18:18:49Z,"alternative r&b,chicago rap,escape room,hip hop,indie soul,neo soul,underground hip hop,indie r&b",0.672,0.655,6,-9.768,0,0.469,0.571,0,0.188,0.906,113.74,5
1h2LHhmyAXi8tPNLi806JA,"1EpyA68dKpjf7jXmQL88Hy,2TKC2gVUNBUAlFqfLUoaj0,1ybINI1qPiFbwDXamRtwxD,7Hjbimq43OgxaBRpFXic4x","Shadow Man (feat. Phoelix, Smino & Saba)","Telefone","Noname,Phoelix,Smino,Saba",2016-08-12,311000,60,spotify:user:recks11,2020-10-23T18:18:49Z,"alternative r&b,chicago rap,escape room,hip hop,indie soul,neo soul,underground hip hop,indie hip hop,rap",0.611,0.454,0,-7.436,0,0.201,0.469,0.00000152,0.189,0.444,93.004,4
3rSUCCydrmO8EdFPW5IEfO,"5B08rGb3FZKEEhNdsyQV8T","Planted","Planted","Norelle",2019-06-05,233308,7,spotify:user:recks11,2020-10-23T18:18:49Z,"",0.486,0.503,9,-9.071,0,0.0983,0.642,0.00005,0.0574,0.292,80.043,4
0rIAC4PXANcKmitJfoqmVm,"2cWZOOzeOm4WmBJRnD5R7I","Motivation","Motivation","Normani",2019-08-16,193837,75,spotify:user:recks11,2020-10-23T18:18:49Z,"dance pop,pop,post-teen pop,r&b",0.599,0.887,4,-3.967,1,0.0984,0.0192,0.00000121,0.3,0.881,170.918,4
1gS4mptUheIBHgrAMentw0,"3PMqVecYp6tFBk7d7SDlPm","Rose","Stolen Peaches","Novaa",2016-10-07,256208,13,spotify:user:recks11,2020-10-23T18:18:49Z,"vapor soul",0.416,0.296,0,-10.62,1,0.0691,0.619,0.0199,0.164,0.247,66.196,3
2cytBOLpwFRX7J9URCrFIe,"31Ua7zSTJxegjyd49ujbSA,7b79bQFziJFedJb75k6hFt","Options","Options","NSG,Tion Wayne",2018-11-30,240081,63,spotify:user:recks11,2020-10-23T18:18:49Z,"afro dancehall,afroswing,uk dancehall,uk hip hop,london rap",0.836,0.621,1,-4.685,0,0.0892,0.387,0.0000916,0.104,0.762,101.995,4
6bAirj2qDf0agxdMuIdq1p,"31Ua7zSTJxegjyd49ujbSA","OT Bop","OT Bop","NSG",2019-05-23,185760,56,spotify:user:recks11,2020-10-23T18:18:49Z,"afro dancehall,afroswing,uk dancehall,uk hip hop",0.936,0.479,8,-5.842,1,0.27,0.112,0.0107,0.0663,0.479,100.999,4
2GJf6PG3GmwwqwWVKIK5B0,"0D9N9NxMbXKjmoRI1JVdz8","Tom & Jerry","Wizville","Ocean Wisdom",2018-02-23,206250,50,spotify:user:recks11,2020-10-23T18:18:49Z,"grime,uk alternative hip hop,uk hip hop",0.634,0.645,2,-11.285,1,0.327,0.103,0,0.0824,0.475,98.624,4
3JrYkRVUNq5QLUgVJMCLYz,"5zfEatKLDdRkgbw6sdLBAQ,2p1fiYHYiXz9qi0JJyxBzN,1CDmkNCsL8VMJ5nhkGqvVN","Bet (feat. Skepta & Michael Phantom)","Endorphins","Octavian,Skepta,Michael Phantom",2019-06-13,169211,60,spotify:user:recks11,2020-10-23T18:18:49Z,"afroswing,london rap,uk alternative hip hop,uk hip hop,birmingham grime,grime,instrumental grime,rap",0.857,0.6,7,-8.694,1,0.38,0.00124,0.0000275,0.124,0.841,156.065,4
16PwJffEjvS0WjbaG92ScL,"5xpkLC1MxiPRiIJUDEzuVm,4sXi6Uq6IzBaLfFi8wlb3I,4V8LLVI7PbaPR0K2TGSxFF","NY (Ned Flander) (feat. Hodgy & Tyler, The Creator)","The OF Tape Vol. 2","Odd Future,Hodgy,Tyler, The Creator",2012-03-16,159146,41,spotify:user:recks11,2020-10-23T18:18:49Z,"hip hop,rap",0.609,0.576,1,-9.992,1,0.45,0.119,0.0076,0.1,0.527,163.817,4
7sO5G9EABYOXQKNPNiE9NR,"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Ric Flair Drip (& Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,83,spotify:user:recks11,2020-10-23T18:18:49Z,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000507,0.114,0.333,100.007,4
4EwijsaEqi4mQuM46ukeEy,"2Y4GWlZVnj2QoLJb5r85of","Serenade","Serenade","Ogranya",2018-10-05,245052,32,spotify:user:recks11,2020-10-23T18:18:49Z,"afro r&b,nigerian pop",0.818,0.428,9,-8.048,0,0.0621,0.339,0.0194,0.0746,0.703,94.978,4
0AuQzusvRX1Mojua6lGpDq,"5cIc3SBFuBLVxJz58W2tU9","Plans","Oh Wonder","Oh Wonder",2015-09-04,235671,0,spotify:user:recks11,2020-10-23T18:18:49Z,"electropop,indie pop,indie poptimism,pop",0.7,0.304,0,-13.191,1,0.18,0.85,0.0258,0.063,0.146,80.027,4
5EUI9vfte75ngTHCz0ZzUQ,"6BZKGQf9EnToQ6F7KdMd1m,6DuMOGPBqZFTTM1MawW6Lw","Elephants","Elephants","Ollie Joseph,Apollo",2019-02-08,157752,49,spotify:user:recks11,2020-10-23T18:18:49Z,"deep underground hip hop,sad rap",0.632,0.763,4,-7.365,0,0.316,0.0829,0,0.118,0.413,178.005,4
1IXiBroTLzGMKvd2OTR0GG,"5sH4dr4r46Vm0Qu84PAYvk","In Quiet Rooms","OMN","Ollie MN",2015-09-19,306000,47,spotify:user:recks11,2020-10-23T18:18:49Z,"indie pop,lo-fi beats",0.821,0.35,7,-10.571,1,0.0412,0.817,0.478,0.329,0.379,119.991,4
5kc9uFuYxiontWsVjnHcxW,"3ajf12ub55b51qcS94d9Co","Roots","Roots","Orla Gartland",2013-11-11,236026,0,spotify:user:recks11,2020-10-23T18:18:49Z,"alt z,indie pop,irish pop",0.667,0.736,4,-5.375,1,0.0462,0.245,0,0.132,0.4,100.005,4
1sa9RM0yv0v0ARiSyUtBQG,"3ajf12ub55b51qcS94d9Co","Human","Roots","Orla Gartland",2013-11-11,222500,0,spotify:user:recks11,2020-10-23T18:18:49Z,"alt z,indie pop,irish pop",0.651,0.608,0,-7.199,1,0.0318,0.277,0.00000149,0.0387,0.395,118.968,4
5WQ1hIc5d2EVbRQ8qsj8Uh,"1G9G7WwrXka3Z1r7aIDjI7","Hey Ya! - Radio Mix / Club Mix","Speakerboxxx/The Love Below","Outkast",2003-09-23,235213,1,spotify:user:recks11,2020-10-23T18:18:49Z,"atl hip hop,dirty south rap,hip hop,rap,southern hip hop",0.719,0.967,0,-2.435,1,0.0552,0.0588,0.000249,0.206,0.964,79.505,4
7o0oY5wRcoV7oPuDhD2J1z,"7rOlQwf8OuFLFQp4aydjBt","Fingías","Fingías","Paloma Mami",2019-03-22,225373,69,spotify:user:recks11,2020-10-23T18:18:49Z,"latin pop,reggaeton chileno,trap chileno,trap latino",0.729,0.805,6,-3.83,1,0.184,0.19,0.225,0.0909,0.345,191.994,4
47No93LxERvV6MtOAmQzHS,"74XFHRwlV6OrjEM0A2NCMF","Ignorance","Brand New Eyes","Paramore",2009-09-28,218626,68,spotify:user:recks11,2020-10-23T18:18:49Z,"candy pop,emo,pixie,pop emo,pop punk",0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,4
7DFNE7NO0raLIUbgzY2rzm,"0gadJ2b9A4SKsB1RFkBb66","Let Her Go","All The Little Lights","Passenger",2012-11-05,252866,76,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,4
4RFnxLH3Rkxg2Mkh9Ky9f8,"0gadJ2b9A4SKsB1RFkBb66","All the Little Lights","All the Little Lights","Passenger",2012-06-29,235840,0,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.324,0.428,4,-11.5,0,0.0467,0.88,0.0000127,0.107,0.243,173.464,3
0OrXB0MH7vqNY4ywrZ4bYF,"0gadJ2b9A4SKsB1RFkBb66","Circles","All the Little Lights","Passenger",2012-06-29,192146,0,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.382,0.335,4,-9.567,1,0.0301,0.811,0.000263,0.0961,0.423,82.522,4
4TmgTl0vwd2DLIWXdiy6Ek,"0gadJ2b9A4SKsB1RFkBb66","Rolling Stone","Whispers (Deluxe)","Passenger",2014-06-10,202773,37,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.549,0.374,6,-11.816,1,0.0268,0.838,0.000668,0.116,0.331,101.682,4
1X3cALz0Szc1X1hDhml6de,"0gadJ2b9A4SKsB1RFkBb66","Rolling Stone - Acoustic","Whispers (Deluxe)","Passenger",2014-06-06,206853,25,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.516,0.2,6,-14.73,1,0.0348,0.901,0.0000741,0.0893,0.398,131.423,3
4M75a1sblkwmeD9pfgxE1v,"0gadJ2b9A4SKsB1RFkBb66","Catch in the Dark","Whispers II","Passenger",2015-04-20,208906,49,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.392,0.275,1,-11.326,1,0.0429,0.588,0.0000205,0.103,0.245,53.674,4
4D8flsZ6ctP7Ff1xZXnh0d,"0gadJ2b9A4SKsB1RFkBb66","Fool's Gold - Acoustic","Young As The Morning Old As The Sea (Deluxe Edition)","Passenger",2016-09-23,203260,28,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.505,0.0438,4,-18.628,1,0.0424,0.862,0,0.106,0.423,96.158,4
4D8flsZ6ctP7Ff1xZXnh0d,"0gadJ2b9A4SKsB1RFkBb66","Fool's Gold - Acoustic","Young As The Morning Old As The Sea (Deluxe Edition)","Passenger",2016-09-23,203260,28,spotify:user:recks11,2020-10-23T18:18:49Z,"folk-pop,neo mellow,pop",0.505,0.0438,4,-18.628,1,0.0424,0.862,0,0.106,0.423,96.158,4
0sHFw13WH3LtSB3yP8UMYJ,"7gvbCoLA8lJUktp8G2xIRR,0HthCchcL0kVLHTr113Vk1","Falling for U","Falling for U","Peachy!,mxmtoon",2017-08-14,124000,70,spotify:user:recks11,2020-10-23T18:18:49Z,"lo-fi beats,alt z,bedroom pop,electropop,indie pop,pop",0.516,0.358,8,-12.018,0,0.424,0.743,0.0000013,0.0813,0.397,79.509,4
7mAk5QczCJpqoN0fBARbvC,"6acbdy69rtlv8m9EW31MYl","Isi Ego","Isi Ego","Phyno",2018-02-01,190328,10,spotify:user:recks11,2020-10-23T18:18:49Z,"afro dancehall,afropop,azontobeats,nigerian hip hop,nigerian pop",0.867,0.697,8,-4.995,1,0.226,0.573,0.00000118,0.287,0.75,110.03,4
6nNQfFxF9koCGHhE1X41Eo,"6SZwza6Vsf9jyK7cU83qrx","Ball Game","DJ Mustard Presents Let's Jerk","Pink Dollaz",2010-01-01,183200,9,spotify:user:recks11,2020-10-23T18:18:49Z,"",0.777,0.465,1,-13.294,1,0.681,0.0173,0,0.325,0.526,204.004,4
4Exknuth94DX8UKqaoxKoj,"3yJnBqAoRUNeDabdYoiYWD","Dumplings","Pink Season","Pink Guy",2017-01-04,138946,50,spotify:user:recks11,2020-10-23T18:18:49Z,"comedy rap,meme rap",0.87,0.64,8,-5.228,1,0.0511,0.00175,0.00403,0.0938,0.0634,128.007,4
4RCWB3V8V0dignt99LZ8vH,"1g1yxsNVPhMUl9GrMjEb2o","Hey There Delilah","All That We Needed","Plain White T's",2005-01-01,232533,82,spotify:user:recks11,2020-10-23T18:18:49Z,"neo mellow,pop,pop punk,pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,4
505DTCZsZ0kIRAgOMWzA8O,"2nJYGgfTf2846LtVB3AES8","Easier Said Than Done","First & Foremost","Plested",2018-12-06,201951,41,spotify:user:recks11,2020-10-23T18:18:58Z,"alt z,indie anthem-folk,indie cafe pop",0.557,0.447,9,-9.682,1,0.0345,0.437,0,0.316,0.345,81.967,4
0MaZXyrKwadfbF7VvukWOO,"4kI8Ie27vjvonwaB2ePh8T,62vbsDRAq0qHdezaCOzB0T","Feel It Still - Medasin Remix","100 Greatest Chillout: Songs for Relaxing","Portugal. The Man,Medasin",2019-12-27,194434,0,spotify:user:recks11,2020-10-23T18:18:58Z,"indie rock,modern alternative rock,modern rock,rock,edm,electronic trap,future bass,indie soul,vapor soul,vapor twitch",0.536,0.463,4,-10.623,1,0.27,0.532,0.00107,0.0858,0.148,157.736,4
5GQHGTnWod0EAV8YdgV2HR,"2jItxZsB8PA3vday7b0RLT","Boujie Drillas","Boujie Drillas","Poundz",2019-06-07,235319,40,spotify:user:recks11,2020-10-23T18:18:58Z,"uk drill,uk hip hop",0.855,0.591,9,-8.388,0,0.559,0.231,0,0.0885,0.53,140.819,4
4ea0Jv1pGjkukZTLSnDrQc,"6lay1nwbE6hTx1jivysUAL","Happy Place","Everything is Beautiful","Princess Nokia",2020-02-26,139400,42,spotify:user:recks11,2020-10-23T18:18:58Z,"escape room,lgbtq+ hip hop,trap queen",0.81,0.438,0,-9.958,1,0.582,0.82,0.00123,0.0783,0.647,76.922,4
37ovG8mluCvjOgWiGjn6LT,"0399oiMcmbOzzsYQDNYqxn,2ZavqCJe7uqkRpISes0NFi","Understand Me","Million Dollar Afro (Deluxe Edition)","Problem,Iamsu!",2013-03-12,186759,34,spotify:user:recks11,2020-10-23T18:18:58Z,"cali rap,gangster rap,hyphy,pop rap,rap,southern hip hop,trap,west coast trap",0.654,0.776,10,-4.912,0,0.0803,0.0174,0,0.306,0.586,98.005,4
6cpsixIHI63L0hwh3CwZg3,"0ONHkAv9pCAFxb0zJwDNTy","Infrared","DAYTONA","Pusha T",2018-05-25,170240,50,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop,virginia hip hop",0.674,0.578,10,-8.768,0,0.298,0.0518,0.0055,0.72,0.163,112.265,5
5QJwj2sQjW73SBAt3E7B5V,"3zz52ViyCBcplK0ftEVPSS","Love / Trust (Interlude)","Bad Internet Rapper (Shortened Version)","Quadeca",2017-01-31,210050,0,spotify:user:recks11,2020-10-23T18:18:58Z,"meme rap,pop rap,social media pop",0.612,0.241,0,-12.221,1,0.0999,0.0561,0.633,0.0672,0.117,127.985,4
58nmnN7nqT3D9LRl7BrLXH,"7iZtZyCzp3LItcw1wtPI3D,1zNqQNIdeOUZHb8zbZRFMX,7EEiVZvj6RCEtVX2F2pyxu","Hurt To Look - From Swaecation","SR3MM","Rae Sremmurd,Swae Lee,Slim Jxmmi",2018-05-04,256000,52,spotify:user:recks11,2020-10-23T18:18:58Z,"hip hop,melodic rap,mississippi hip hop,pop rap,rap,southern hip hop,trap",0.671,0.702,5,-5.642,1,0.0833,0.179,0.0000353,0.117,0.235,104.983,4
3erAiWBiKsbVG39cqCrsI0,"4f9iBmdUOhQWeP7dcAn1pf","Human","Human","Rag'n'Bone Man",2016-07-21,199413,0,spotify:user:recks11,2020-10-23T18:18:58Z,"neo soul",0.643,0.698,11,-4.094,1,0.276,0.414,0,0.169,0.556,75.073,4
7amMgNDcObIDkIXv4xcvc2,"6ywXRaHY7m2DJ0dd7CsLAB","Barking","Barking","Ramz",2017-12-01,202826,0,spotify:user:recks11,2020-10-23T18:18:58Z,"afroswing,london rap,uk hip hop",0.527,0.465,7,-8.055,0,0.227,0.175,0,0.0661,0.765,137.033,5
58l702tcyPKuXe9br3Grdl,"2PU4qFehXQF7WnlFsJpBiJ","Crystal Express","All We Need","Raury",2015-10-16,237826,49,spotify:user:recks11,2020-10-23T18:18:58Z,"psychedelic hip hop",0.757,0.942,9,-6.213,1,0.0459,0.122,0.00298,0.154,0.736,119.98,4
2TbfqLPwTECLWFzyJ84j6E,"0CkbPVBpOwwz9NPPglFKyq","Durt","Durt","RAY BLK",2016-10-28,234131,30,spotify:user:recks11,2020-10-23T18:18:58Z,"electra,uk contemporary r&b",0.731,0.478,1,-8.688,0,0.0332,0.224,0.0067,0.118,0.175,131.014,4
16eNwSoWmJh5GSjN8ECmIp,"5KKpBU5eC2tJDzf0wmlRp2","Please Don’t Touch","Please Don’t Touch","RAYE",2019-12-13,218626,59,spotify:user:recks11,2020-10-23T18:18:58Z,"dance pop,pop,pop dance,post-teen pop,tropical house,uk contemporary r&b,uk pop",0.793,0.747,8,-3.809,1,0.039,0.0278,0,0.292,0.282,117.978,4
5nhG9nkIXaPA89Yd9BLOZU,"5KKpBU5eC2tJDzf0wmlRp2,520qA5VGL9iI0SbmEnTVNg,24HNTbd7Y2qVOCyzIosYi9","Confidence","Side Tape","RAYE,Maleek Berry,Nana Rogues",2018-05-11,170666,51,spotify:user:recks11,2020-10-23T18:18:58Z,"dance pop,pop,pop dance,post-teen pop,tropical house,uk contemporary r&b,uk pop,afropop,azontobeats,nigerian pop,swedish dancehall,uk dancehall,uk hip hop",0.635,0.785,8,-4.421,0,0.25,0.442,0,0.0935,0.809,102.742,4
78kzZTOp1jE9OBvTQ4O7A8,"3lLHpTOJ11tWiUNGYN14gt,1mSJCvDX0W7Dn7S9C6vmvI","Charlie Brown","Dear Annie","Rejjie Snow,Anna of the North",2018-02-16,220693,0,spotify:user:recks11,2020-10-23T18:18:58Z,"hip hop,indie soul,irish hip hop,rap,electropop,indie pop,indie poptimism,vapor pop,vapor soul",0.673,0.668,7,-6.352,0,0.0316,0.217,0,0.67,0.708,98.992,4
0SjQBdIddPvKSWxr8vk6QX,"46pWGuE3dSwY3bMMXGBvVS","Dumebi","Rema","Rema",2019-03-22,179775,66,spotify:user:recks11,2020-10-23T18:18:58Z,"nigerian pop",0.923,0.657,3,-5.173,0,0.0605,0.199,0.00407,0.108,0.734,110.015,4
23bJU9Zegdz3jxPWN3S4K6,"4YIOi9aFNviV1jRQeiNZgO,4ovtyvs7j1jSmwhkBGHqSr,5DfaMudUwkoz6TAPYifqkJ,408vMm7y1227ASq7GmWygZ","Instagram","Instagram","Reminisce,Olamide,Naira Marley,Sarz",2019-11-14,188000,0,spotify:user:recks11,2020-10-23T18:18:58Z,"afropop,azontobeats,nigerian hip hop,nigerian pop,afro dancehall,azonto,afroswing",0.902,0.861,1,-5.591,0,0.26,0.198,0.00000171,0.273,0.734,120.076,4
3SxSrUogj4LpAkLKXeTtTQ,"7pbDxGE6nQSZVfiFdq9lOL","Always","Pony","Rex Orange County",2019-10-25,197333,66,spotify:user:recks11,2020-10-23T18:18:58Z,"bedroom pop,pop",0.669,0.373,1,-7.349,1,0.0387,0.774,0,0.326,0.394,127.94,4
6lxJDscGCALBzA0BdhGCiL,"7pbDxGE6nQSZVfiFdq9lOL","It Gets Better","Pony","Rex Orange County",2019-10-25,212893,61,spotify:user:recks11,2020-10-23T18:18:58Z,"bedroom pop,pop",0.704,0.379,5,-8.488,1,0.0318,0.482,0,0.0684,0.521,121.995,4
1XSvndyw6uqVW1ekRZsJUp,"2IDLDx25HU1nQMKde4n61a","Who That Be","Who That Be","Rich Brian",2016-08-09,134879,52,spotify:user:recks11,2020-10-23T18:18:58Z,"indonesian hip hop",0.959,0.47,0,-11.53,1,0.166,0.358,0,0.0806,0.964,129.995,4
4pYZLpX23Vx8rwDpJCpPTA,"1pPmIToKXyGdsCF6LmqLmI,2YZyLoL8N0Wb9xBt1NhZWg","New Freezer (feat. Kendrick Lamar)","New Freezer (feat. Kendrick Lamar)","Rich The Kid,Kendrick Lamar",2017-09-25,193173,0,spotify:user:recks11,2020-10-23T18:18:58Z,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,conscious hip hop,west coast rap",0.888,0.664,0,-10.13,1,0.341,0.0424,0,0.0734,0.53,140.012,4
6FnYn70in5G7zbuup4Czxy,"1sBkRIssrMs1AbVkOJbc7a,74V3dE1a51skRkdII8y2C6","Sixteen","God Forgives, I Don't (Deluxe Edition)","Rick Ross,André 3000",2012-01-01,495573,26,spotify:user:recks11,2020-10-23T18:18:58Z,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop",0.636,0.618,7,-7.267,1,0.0796,0.0157,0,0.22,0.114,87.033,4
7wVLads8CFKdKfKf09CDRw,"5pKCCKE2ajJHZ9KAiaK11H,7tYKF4w9nC0nq9CsPZTHyP","Consideration","ANTI (Deluxe)","Rihanna,SZA",2016-01-28,161066,0,spotify:user:recks11,2020-10-23T18:18:58Z,"barbadian pop,dance pop,pop,post-teen pop,r&b,urban contemporary,pop rap",0.883,0.584,7,-2.102,0,0.0465,0.0392,0.00000439,0.0869,0.784,144.975,4
3rMB4FGcdEXFMeQRH67XEJ,"2joIhhX3Feq47H4QXVDOr3","Good Intentions","After the Sun","RINI",2018-10-31,215266,32,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative r&b,australian r&b,bedroom soul,chill r&b,pop",0.764,0.477,7,-7.599,0,0.178,0.00298,0.000181,0.0421,0.785,169.98,4
7H37mYZjiq67hyWMrzD1Ll,"0ZrpamOxcZybMHGg1AYtHP","Compass Or Map","Love After War (Deluxe Version)","Robin Thicke",2011-01-01,235573,35,spotify:user:recks11,2020-10-23T18:18:58Z,"dance pop,hip pop,neo soul,r&b,urban contemporary",0.814,0.514,7,-5.719,0,0.0383,0.256,0,0.0671,0.577,97,4
4pwaIYFQinYkgkOE7WnbGc,"3xs0LEzcPXtgNfMNcHzLIP","Somebody's Watching Me","John Morales Presents Club Motown","Rockwell",2014-01-01,296466,39,spotify:user:recks11,2020-10-23T18:18:58Z,"",0.818,0.527,1,-7.23,0,0.0401,0.0594,0.000598,0.0566,0.773,124.11,4
2qG5sZ7Si6sdK74qLxedYM,"7ltDVBr6mKbRvohxheJ9h1,1vyhD5VmyZ7KMfW5gqLgo5,1oMiDFyAgmIzw9ZBQYHOJI","Con Altura","Con Altura","ROSALÍA,J Balvin,El Guincho",2019-03-28,161626,78,spotify:user:recks11,2020-10-23T18:18:58Z,"r&b en espanol,latin,reggaeton,reggaeton colombiano,trap latino,musica canaria",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,4
7oZB97C4NAAi6FRRzBSPOQ,"6DVipHzYsPlIoA0DW8Gmns,6ulmSYBgzPCuFauJ0x7ulP","My People Free","The Allegory","Royce Da 5'9",Ashley Sorrell",2020-02-21,277028,31,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative hip hop,detroit hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop",0.641,0.513,0,-8.168,0,0.219,0.552,0.0000153,0.261,0.507,74.858,4
3H9odJeM9cY7ZkMMwoweuB,"6DVipHzYsPlIoA0DW8Gmns","Woke","Book of Ryan (Bonus Track Edition)","Royce Da 5'9"",2018-05-04,92994,0,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative hip hop,detroit hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop",0.868,0.623,1,-3.954,0,0.368,0.0261,0,0.129,0.655,144.554,4
70lVHIHJE2tUXH7FxNOz3z,"6DVipHzYsPlIoA0DW8Gmns,7dGJo4pcD2V6oG8kP0tJRR,3jivTPQnC8Vupqc3EFO33c","Caterpillar (feat. Eminem & King Green)","Book of Ryan (Bonus Track Edition)","Royce Da 5'9",Eminem,King Green",2018-05-04,283076,0,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative hip hop,detroit hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop",0.706,0.745,10,-5.97,0,0.441,0.136,0,0.268,0.598,91.08,4
1i04dGuEyUABfTxT4EaH8b,"6DVipHzYsPlIoA0DW8Gmns,5usbqiU7sjvszjWecANDL6","Dumb (feat. Boogie)","Dumb (feat. Boogie)","Royce Da 5'9",WESTSIDE BOOGIE",2018-04-20,186978,0,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative hip hop,detroit hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop,underground hip hop",0.672,0.82,1,-3.85,1,0.424,0.141,0,0.365,0.493,172.287,4
0DFXJsb272VivfOYi6bRtj,"6DVipHzYsPlIoA0DW8Gmns,6l3HvQ5sa6mXTsMTB19rO5","Boblo Boat (feat. J. Cole)","Boblo Boat (feat. J. Cole)","Royce Da 5'9",J. Cole",2018-03-23,282300,0,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative hip hop,detroit hip hop,gangster rap,hardcore hip hop,hip hop,pop rap,rap,southern hip hop,conscious hip hop,north carolina hip hop",0.617,0.829,0,-5.114,1,0.397,0.278,0,0.158,0.578,157.679,4
6HZKnuTYZb08Dio6BxwN9B,"1z7b1Pr1rSlvWRzsW3HOrS","Murder Me","Brain Dead","Russ",2014-03-23,218253,38,spotify:user:recks11,2020-10-23T18:18:58Z,"hawaiian hip hop,pop rap,rap",0.464,0.914,8,-3.8,1,0.369,0.033,0,0.353,0.535,176.415,4
3pndPhlQWjuSoXhcIIdBjv,"1z7b1Pr1rSlvWRzsW3HOrS","What They Want","There's Really A Wolf","Russ",2017-05-05,165853,75,spotify:user:recks11,2020-10-23T18:18:58Z,"hawaiian hip hop,pop rap,rap",0.71,0.404,1,-10.04,0,0.379,0.484,0,0.0953,0.398,139.553,4
4WYRFY0yFa2s1WeX0w84z6,"3FoFW2AoUGRHBacC6i4x4p","Gun Lean","Gun Lean","Russ Millions",2018-12-21,213748,57,spotify:user:recks11,2020-10-23T18:18:58Z,"uk drill,uk hip hop",0.901,0.679,8,-8.87,1,0.474,0.375,0.0000109,0.105,0.72,139.962,4
2I88NEWpKrAPZuapXNV5G6,"30DhU7BDmF4PH0JVhu8ZRg,4IVAbR2w4JJNJDDRFP3E83","Belong to You (feat. 6LACK)","About Time","Sabrina Claudio,6LACK",2017-10-05,185617,69,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative r&b,chill r&b,pop,atl hip hop,hip hop,melodic rap,pop rap,rap,trap",0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076,4
2d9hKKKQmGxcknyMIgLVmQ,"30DhU7BDmF4PH0JVhu8ZRg","Too Much Too Late","Confidently Lost","Sabrina Claudio",2017-03-02,214668,50,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative r&b,chill r&b,pop",0.62,0.447,10,-8.609,1,0.104,0.216,0.0000619,0.144,0.324,92.072,4
5PBGKdQ2fnMw1zlMP7XtVM,"30DhU7BDmF4PH0JVhu8ZRg","Tell Me","Confidently Lost","Sabrina Claudio",2017-03-02,218655,44,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative r&b,chill r&b,pop",0.61,0.583,0,-6.461,0,0.0374,0.336,0.000018,0.0776,0.593,103.987,3
3cQmqM0awej9iAESjhKrI9,"30DhU7BDmF4PH0JVhu8ZRg","Confidently Lost","Confidently Lost","Sabrina Claudio",2017-03-02,209885,63,spotify:user:recks11,2020-10-23T18:18:58Z,"alternative r&b,chill r&b,pop",0.666,0.39,5,-8.575,1,0.0838,0.272,0.00000939,0.111,0.325,113.866,4
